id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
54157104,Renovated Home with Heated Pool | Garden District,276892829,Heirloom,,Irish Channel,29.92143,-90.0781,Entire home/apt,546,1,14,2022-08-22,1.94,42,289,14,"21-CSTR-07273, 20-OSTR-02569"
54157359,The Big Blue Bungalow,8288599,Nathan,,St. Roch,29.9718,-90.05644,Entire home/apt,212,3,32,2022-09-06,5.25,1,86,32,"21-RSTR-16443, 21-OSTR-16440"
54160322,Bright Home Near French Quarter | Private Deck,330429992,Pat,,Treme - Lafitte,29.96508,-90.07164,Entire home/apt,410,1,11,2022-08-21,2.10,2,288,11,"22-RSTR-13903, 22-OSTR-13214"
54162762,"Charming New Orleans Home w/ Free WiFi, Two Full Kitchens & Park-Like Courtyard",48063197,Vacasa Louisiana,,Seventh Ward,29.97035,-90.06627,Entire home/apt,515,2,8,2022-07-10,1.11,34,344,8,"20RSTR-26664, 20OSTR-00396"
54162763,"Centrally-Located Home with a Private Yard, Hammock, & Fast WiFi!",48063197,Vacasa Louisiana,,Seventh Ward,29.97031,-90.06566,Entire home/apt,245,2,0,,,34,353,0,"20RSTR-26664, 20OSTR-00396"
54163952,"1870s Creole Cottage, 3 blocks to French Quarter",64981903,Adrian,,Treme - Lafitte,29.96461,-90.07223,Entire home/apt,191,3,37,2022-08-12,4.63,2,115,37,"20STR-02373, 20-OSTR-02374"
54165093,Bijou Bungalow,64365837,Mike,,Mid-City,29.97086,-90.08943,Entire home/apt,85,3,33,2022-08-28,4.29,61,341,33,"21-RSTR-19488, 19-OSTR-26283"
54166491,Historic Creole Cottage In The Marigny,4791851,Deborah Brand,,Bywater,29.96474,-90.05075,Entire home/apt,200,30,0,,,1,151,0,
54169248,Simply A Beautiful Home,439165934,David,,Marlyville - Fontainbleau,29.95798,-90.11393,Entire home/apt,76,1,65,2022-08-24,8.16,2,50,65,"19str-27468, 19ostr-27468"
54170071,Home Away From Home,439165934,David,,Marlyville - Fontainbleau,29.95746,-90.1138,Entire home/apt,65,1,54,2022-08-19,6.67,2,70,54,"19str-28468, 19ostr-28468"
54174765,Charming one bedroom villa w/ heated rooftop pool,361593770,Carmen,,Central Business District,29.95372,-90.07057,Private room,272,3,0,,,1,237,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54175212,Beautiful Resort on the Parade Route,91115529,Julie,,Central City,29.93512,-90.08122,Private room,350,3,2,2022-04-05,0.31,15,266,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54175273,Lower Garden District - Hotel Room in a Lively Inn,436757423,Cydney,,Lower Garden District,29.93309,-90.0804,Private room,164,1,1,2022-03-12,0.16,3,124,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54177245,"The Big Easy, 1 BR Condo with Balcony - Bourbon St",439245802,Julie,,Central Business District,29.95136,-90.06745,Entire home/apt,227,4,1,2022-05-02,0.23,1,149,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54177311,Large Rental  located on Magazine St. with parking,8241996,Alex,,Irish Channel,29.92586,-90.08047,Entire home/apt,86,2,29,2022-09-07,3.90,1,33,29,"17STR-04335, 17OSTR-04335"
54180854,"Historic Luxury, Pool & Spa, French Qrtr/Marigny",9122177,Joshua,,Marigny,29.96651,-90.05762,Entire home/apt,550,4,5,2022-07-25,1.27,7,73,5,"21CSTR-13116, 21OSTR-18533"
54181306,French Quarter | Renovated 2 BD Historic Condo,439283417,Dumaine,,French Quarter,29.96073,-90.06477,Entire home/apt,84,30,2,2022-07-12,0.41,1,222,2,
54182944,Azul on Green - Newly Renovated Uptown Gem,130722256,Detrick,,Leonidas,29.95457,-90.12996,Entire home/apt,148,2,23,2022-09-05,3.00,1,67,23,"21-RSTR-11585, 20-OSTR-00646"
54191336,"Unique 1Br Condo w/ Balcony Bourbon St, La Pension",71487307,Nazia,,Central Business District,29.9532,-90.06733,Entire home/apt,239,4,0,,,2,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54200131,Bird-of-Paradise Studio Retreat,4656274,Rachael,,Broadmoor,29.9443906,-90.1049874,Entire home/apt,75,1,6,2022-09-05,4.74,1,133,6,"22RSTR-01942, 22OSTR-00460"
54207772,Brand New 2-bedroom 1.5-bath Bywater Gem!,35395756,Kpvr,,Bywater,29.96468,-90.04213,Entire home/apt,110,30,3,2022-07-28,0.56,8,122,3,
54211407,Private French Quarter Maisonette w/ Balcony,41103810,Mark,,French Quarter,29.96163,-90.064,Entire home/apt,76,30,4,2022-08-10,0.75,5,220,4,
54212117,"Private F.Q. Townhouse, right off Bourbon Street",41103810,Mark,,French Quarter,29.96268,-90.06228,Entire home/apt,98,30,3,2022-08-31,0.46,5,270,3,
54212863,Relaxing Spacious Home 8 Blocks to French Quarter,297887247,Kc,,Treme - Lafitte,29.96725,-90.07073,Entire home/apt,116,2,34,2022-08-14,4.30,1,70,34,"20str21366, 19-ostr-00000"
54215025,Lapeyrouse Suite,100567458,Kurt,,Seventh Ward,29.97318,-90.06851,Entire home/apt,56,2,8,2022-05-23,1.57,1,45,8,"22-RSTR-00001, 22-OSTR-00022"
54215395,"✨ JAZZY TREME ESCAPE | Hot Tub🛀 Cabana, FQ ✨♛",25064691,Alexander,,Treme - Lafitte,29.96553,-90.06928,Entire home/apt,93,1,25,2022-07-18,3.38,16,0,25,"21RSTR-74335, 21OSTR-74335"
54224767,Wyndham Avenue Plaza Mardi Gras,91115529,Julie,,Central City,29.9357,-90.0809,Private room,335,3,2,2022-04-05,0.31,15,360,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54230269,Spacious 2 BR minutes from quarter & Jazz Fest,238746,Robbie,,Seventh Ward,29.97676,-90.07383,Entire home/apt,103,4,15,2022-07-04,2.10,2,84,15,"19STR-02398, 19-OSTR-02398"
54230337,Beautiful 2  bdrm townhouse near French Quarters!!,161190124,Torri,,St. Roch,29.97763,-90.05518,Entire home/apt,154,2,14,2022-09-05,2.01,1,78,14,"21RSTR-11585, 20OSTR-00646"
54231715,NOLA Lakeview Retreat w/WFH & Private Backyard,404274349,Joseph,,Navarre,29.98943,-90.10562,Entire home/apt,125,2,8,2022-08-21,2.16,1,0,8,"21-RSTR-14652, 21-OSTR-16371"
54238140,Lovely and romantic on historical magazine street,425365953,Susan,,East Riverside,29.91958,-90.10028,Entire home/apt,350,14,1,2022-03-28,0.18,4,360,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54241754,Classic Shotgun Style Home in NOLA Neighborhood!,347676324,Hayden,,Navarre,29.98701,-90.11,Entire home/apt,132,2,34,2022-09-06,4.43,1,282,34,"21-RSTR-19721, 21-OSTR-19722"
54242035,Historic Garden District 5BR w/Parking & Balcony,51541620,Samuel,,Lower Garden District,29.93804,-90.07358,Entire home/apt,359,1,14,2022-08-28,4.24,15,122,14,"21-CSTR-19852, 22-OSTR-13685"
54242146,New Degas House - William Bell 2 BR Balcony suite,50298426,David,,Treme - Lafitte,29.9731,-90.07432,Private room,215,1,0,,,16,333,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54242884,"Garden District Gem II, Steps to the Streetcar",110202190,Brandon,,Central City,29.929529,-90.09037,Entire home/apt,110,30,0,,,3,296,0,"21str-15385, 21-OSTR-15385"
54243946,"LOVELY 2BD, COURTYARD, CLOSE TO FRENCH QUARTER!",64823547,Brenna And Nick,,Seventh Ward,29.97454,-90.05767,Entire home/apt,79,30,0,,,52,288,0,
54244429,"Tchop House, Walkable to Amazing Restaurants!",439833296,Rochelle,,West Riverside,29.91761,-90.10699,Entire home/apt,371,3,13,2022-09-05,2.20,1,230,13,"21-CSTR-17952, 21OSTR-19743"
54244683,Uptown Apartment. Close to Tulane and streetcar,90274310,Kate,,East Carrollton,29.94927,-90.12581,Entire home/apt,130,2,18,2022-09-05,2.58,1,136,18,"21-RSTR-00599, 21-OSTR-06029"
54263131,Avenue Plaza gorgeous resort for Mardi Gras,91115529,Julie,,Central City,29.93554,-90.08099,Private room,328,3,1,2022-04-05,0.19,15,360,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54263953,✨📸SPACIOUS SOUTHERN CHARM – NEAR MAGAZINE STREET,25064691,Alexander,,Lower Garden District,29.93395,-90.07206,Entire home/apt,54,1,26,2022-08-21,3.59,16,112,26,"22STR-04626, 22OSTR-89371"
54264062,"✨ JAZZY VIBRANT GETAWAY | Hot Tub 🛀Cabana, FQ ✨♛",25064691,Alexander,,Treme - Lafitte,29.96386,-90.07117,Entire home/apt,49,1,30,2022-08-30,4.29,16,160,30,"21RSTR-61837, 21OSTR-61837"
54268334,2 Bd Victorian Side Hall walk to French Quarter!,440099401,Debayan,,Seventh Ward,29.96971,-90.06068,Entire home/apt,250,3,11,2022-05-30,1.75,1,313,11,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54277374,Modern St. Charles Streetcar Studio,64364099,Otto,,Central City,29.93397,-90.08759,Entire home/apt,84,2,4,2022-09-04,0.74,1,125,4,"22-RSTR-11462, 22-OSTR-11462"
54278800,Historic Townhouse Near the French Quarter with Free WiFi & Furnished Balconies,48063197,Vacasa Louisiana,,Central Business District,29.94482,-90.0703,Entire home/apt,435,2,11,2022-09-06,1.64,34,323,11,"21RSTR-19818, 20OSTR-00396"
54279363,Modern NOLA Home 3-bedrooms & parking,101652405,Russell,,Seventh Ward,29.9733,-90.06885,Entire home/apt,415,2,26,2022-09-05,3.86,13,262,26,"22-rstr-02146, 22ostr-02187"
54279695,Lovely 3-bedroom in Mid-city New Orleans.,302795392,Melanie,,Mid-City,29.97282,-90.11006,Entire home/apt,125,30,1,2022-05-07,0.24,1,342,1,
54281926,Centrally located/Safe/Nice neighborhood/cozy home,144190228,Samantha,,Broadmoor,29.95095,-90.10694,Entire home/apt,103,2,19,2022-09-05,3.24,1,91,19,"22-RSTR-00560, 22-OSTR-00527"
54282151,Gorgeous Lakefront Home! Private Pier & Boathouse,174002711,Laurie,,Lake Catherine,30.09383,-89.76586,Entire home/apt,296,3,3,2022-07-11,0.51,2,268,3,"21CSTR-17658, 21OSTR-17516"
54282232,MODERN Minimalist- Pad - w/Workspace,111670757,Hector,,Leonidas,29.95743,-90.13388,Entire home/apt,62,30,0,,,2,164,0,
54288952,Jazz Fest Paradise,83513228,Alec,,Seventh Ward,29.97316,-90.0669,Entire home/apt,179,3,10,2022-08-21,2.40,2,205,10,"22RSTR-37109, 22OSTR-37109"
54292044,New Orleans Mid-City Bungalow! Endymion and more!,26803916,Meagan,,Mid-City,29.97021,-90.10742,Entire home/apt,165,30,9,2022-08-05,1.29,1,0,9,"21-RSTR-11958, 21-OSTR-11959"
54294466,New Bywater Condo - 2BR / 2BA w/ pool and gym!,95683904,Brad,,Bywater,29.96291,-90.03686,Entire home/apt,162,2,19,2022-08-16,2.84,18,39,19,"21-CSTR-14806, 21-OSTR-17691"
54305635,Algiers Point Historic 2BD Beauty Steps to Ferry,64823547,Brenna And Nick,,Algiers Point,29.9516,-90.05072,Entire home/apt,107,1,21,2022-09-02,2.74,52,333,21,"22-RSTR-06039, 19OSTR-26434"
54306240,Spacious Historic Apartment / Blocks from Bourbon,42536338,Damon,,Central Business District,29.951842941739848,-90.07237972300939,Entire home/apt,135,2,1,2022-08-10,1,6,352,1,"22-CSTR-00721, 20-OSTR-26094"
54306244,3BR Bungalow 1.7 Miles from Quarter With Parking,42536338,Damon,,Bayou St. John,29.97006,-90.08562,Entire home/apt,83,3,18,2022-08-08,2.39,6,352,18,"22-CSTR-00783, 20-OSTR-12093"
54308057,Inviting 2-Bedroom near Audubon Park,14969860,Melissa,,West Riverside,29.91565,-90.11666,Entire home/apt,93,2,7,2022-09-05,1.83,1,146,7,"22-CSTR-01478, 22-OSTR-08383"
54308500,Chic Comfort Luxe in Carrollton,142590415,Javon,,Leonidas,29.961578369140625,-90.11823272705078,Entire home/apt,197,2,12,2022-08-21,1.72,1,178,12,"22RSTR-00581, 22OSTR-00613"
54316788,Renovated 1BD Steps to St Charles Ave & Street Car,64823547,Brenna And Nick,,Milan,29.92893,-90.09115,Entire home/apt,75,30,2,2022-06-12,0.33,52,247,2,
54319935,Cheerful 4 bedroom residential home pool table,360313462,Cyril,,Read Blvd East,30.02832,-89.95416,Entire home/apt,400,2,5,2022-05-30,0.77,1,361,5,"21-RSTR-12533, 21-OSTR-12524"
54337666,✨ Casita NOLA ✨,22624937,Sefira,,Fairgrounds,29.98542,-90.07914,Entire home/apt,110,1,42,2022-08-30,5.78,1,21,42,"20STR-11500, 20-OSTR-22998"
54337919,★ Cool One Bedroom close to FQ/Bourbon St ★,9288450,Muse,,Central Business District,29.95433,-90.07124,Entire home/apt,91,1,26,2022-08-23,3.75,23,27,26,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54341168,"Bywater 2 Bedroom, 2 stories!",235773072,Ian And Laurie,,St. Claude,29.96614,-90.04053,Entire home/apt,84,1,3,2022-06-01,0.39,4,93,3,"20-CSTR-33928, 20-OSTR-33929"
54347026,Your Maudi Gras home awaits you in the BIG Easy!,172252495,Eric,,Central City,29.9357,-90.08039,Entire home/apt,499,2,0,,,1,26,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54355050,Cozy Urban Oasis- 4 Blocks to St. Charles St. Car,6172330,Shauna&Rob,,Central City,29.93428,-90.08624,Entire home/apt,115,3,2,2022-09-05,0.57,3,127,2,"19STR16787, 19OSTR00576"
54358642,Bywater Historic 1 Bedroom,235773072,Ian And Laurie,,St. Claude,29.9664,-90.04021,Entire home/apt,83,1,4,2022-04-22,0.64,4,88,4,"20-CSTR-33928, 20-OSTR-33929"
54360049,Maison Governor Nicholls,303718803,Brian,,Treme - Lafitte,29.96765,-90.0713,Entire home/apt,125,2,20,2022-05-09,2.79,3,118,20,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54363898,Private 1 BR Uptown Gem! Walk to St. Charles!,26207882,Luke,,Milan,29.9349,-90.09467,Private room,160,1,3,2022-07-17,1.18,1,75,3,"22-RSTR-07484, 22-OSTR-07489"
54364743,Uptown shotgun near Audubon Park & Magazine St,15103835,Tara,,West Riverside,29.91786,-90.11926,Entire home/apt,125,2,16,2022-08-20,2.39,2,302,16,"22CSTR-00743, 22-OSTR-01336"
54366841,"MID-CITY MAMBO : Central, traditional NOLA home",69054296,Toyin,,Bayou St. John,29.97429,-90.08605,Entire home/apt,81,2,19,2022-08-14,2.68,2,67,19,"21RSTR-00808, 21OSTR-03009"
54368936,Sweet Nola sanctuary,66202123,Alicia,,St. Claude,29.9799,-90.04548,Private room,104,1,2,2022-05-09,0.40,1,89,2,"22-RSTR-05012, 22-OSTR-03792"
54369855,GREAT CHOICE. Very Safe and Mins from Downtown,84647073,Ronell,,Lakeview,30.00438,-90.10702,Entire home/apt,108,1,18,2022-09-05,2.55,2,127,18,"21-RSTR-05098, 20-OSTR-05084"
54374871,"The Perfect Hideaway, Come stay today..,,,,",423693991,Liz,,Little Woods,30.04553,-89.98764,Entire home/apt,304,2,9,2022-07-05,1.34,2,179,9,"21-RSTR-16128, 21-OSTR-16196"
54385005,★Great One Bedroom Condo close to Bourbon ST/ FQ★,65331512,Keila,,Central Business District,29.95497,-90.07346,Entire home/apt,68,1,3,2022-07-24,0.49,11,0,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54385281,★Great Spot close to Bourbon St / French Quarters★,9288450,Muse,,Central Business District,29.953887939453125,-90.0724105834961,Entire home/apt,69,1,14,2022-08-16,2.07,23,23,14,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54387595,BEST LOCATION IN NOLA!~5-10 min drive everywhere!,441523786,Hunter,,Broadmoor,29.95017,-90.10728,Entire home/apt,108,2,18,2022-09-05,2.97,1,328,18,"22-RSTR-03508, 22-OSTR-03507"
54391675,Marquee 1 bdrm deluxe near FQ & Dome,55538694,Deborah,,Central Business District,29.95395,-90.07278,Private room,369,2,1,2022-05-02,0.23,5,0,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54404818,Marigny Bungalow w/Private Courtyard,16753214,Bradley,,Marigny,29.962689966634855,-90.05686062752332,Entire home/apt,89,2,4,2022-08-29,2.93,12,31,4,"21CSTR18660, 21OSTR-15928"
509548094857569674,FAMOUSLY VIBRANT Stay in the Marigny!,185244265,One Stop Property Shop,,Marigny,29.963,-90.05433,Entire home/apt,45,30,20,2022-07-09,2.33,19,343,20,"21RSTR-83793, 21OSTR-97821"
509555959656503988,FAMOUSLY STUNNING Corporate Rental,185244265,One Stop Property Shop,,Marigny,29.96504,-90.05545,Entire home/apt,47,30,15,2022-06-27,1.79,19,283,15,"21RSTR-83793, 21OSTR-97821"
509561799151315913,STUNNING Stay in THE HEART of NOLA Culture!,185244265,One Stop Property Shop,,Marigny,29.96429,-90.05345,Entire home/apt,114,1,22,2022-08-01,2.46,19,166,22,"21-RSTR-11005, 21-OSTR-05715"
509588250287140007,Spectacular Studio 3 Blocks Off St. Charles Avenue,343956199,Clare,,Central City,29.93381,-90.08488,Entire home/apt,105,1,22,2022-07-04,2.88,1,91,22,"21RSTR-01076, 21OSTR-00000"
517467507309332101,Garden Cottage in the Heart of NOLA,317128653,Nicole,,Treme - Lafitte,29.97042,-90.07455,Entire home/apt,84,2,9,2022-09-05,1.08,2,12,9,"21-RSTR-20121, 21-OSTR-19998"
522654131255936740,New Orleans Cottage by the River,436969465,Ashley,,Whitney,29.95293,-90.04272,Entire home/apt,186,3,21,2022-08-21,2.66,1,249,21,"18STR-03989, 18-OSTR-03989"
523840825838357317,Bourbon Street Historic French Quarter Guest House,367991805,Ac,,French Quarter,29.96072,-90.06553,Entire home/apt,93,1,17,2022-07-30,2.15,5,132,17,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
535656836447225909,"Wonderful 2 bedroom 1 Bathroom HOUSE, New Orleans",200661293,Kennor,,Dillard,30.00201,-90.06186,Entire home/apt,110,2,19,2022-08-14,2.42,1,331,19,"21-RSTR-20477, 21-OSTR-20573"
535950140469337135,*Directly on Bourbon Street* Historic Guest House,367991805,Ac,,French Quarter,29.95934,-90.06526,Entire home/apt,148,1,27,2022-08-24,3.39,5,138,27,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
536028633847193791,French Quarter Guest House - Experience NOLA now!,367991805,Ac,,French Quarter,29.95934,-90.06344,Entire home/apt,139,1,36,2022-09-08,5.07,5,124,36,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
537575182196312901,Home w/Private Parking in NOLA Steps to Food&Shops,187479666,Javier,,Lakeview,30.00636,-90.10964,Entire home/apt,85,2,33,2022-09-06,4.76,1,0,33,"21-RSTR-01673, 21-OSTR-08931"
537815775810439134,Large Private Suite with Private En-Suite Bathroom,4064297,Ji Un,,Bywater,29.9676,-90.05039,Private room,99,30,0,,,1,365,0,
538987566992474508,Spacious MidCity w Private Parking & Gr8 Backyard,155042241,Todd,,Mid-City,29.96784,-90.08693,Entire home/apt,200,2,30,2022-09-05,4.04,6,224,30,"21-CSTR-20087, 19-OSTR-26283"
541289261380258748,Beautiful Garden District/Irish Channel Guest Home,175549624,Donna,,Lower Garden District,29.92792,-90.07872,Entire home/apt,545,2,16,2022-07-04,2.39,2,315,16,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
543504407121895070,Cute one bedroom condo in prime Uptown location.,182082278,Sharon,,Touro,29.92342,-90.0955,Entire home/apt,150,2,3,2022-05-22,0.45,1,343,3,"21rstr17538, 21ostr18103"
543523736710520731,New Orleans Lakefront Home (2b/2b),135120836,EM Hughes,,Milneburg,30.02449,-90.04935,Entire home/apt,89,30,1,2022-04-02,0.19,3,360,1,
543617116653790722,Uptown Daydream - Two Blocks from Magazine St,370734277,Nola,,West Riverside,29.91827,-90.10347,Entire home/apt,102,30,1,2022-08-02,0.77,14,2,1,
543635623371664597,New! Cheerful and Bright 4 Bedroom Home,58182966,Megan,,Seventh Ward,29.96986,-90.06348,Entire home/apt,254,2,29,2022-08-18,4.31,4,311,29,"21-CSTR-17605, 22-OSTR-09624"
543709732927736611,Lovely Uptown 3 bd Rm rental in the Heart of Nola,441257094,Ashley,,Central City,29.94528,-90.09171,Entire home/apt,161,2,7,2022-05-29,0.98,1,113,7,"21-RSTR-11542, 21-OSTR-06619"
543908171376074715,Cozy 2 Bedroom Apartment In Uptown New Orleans,154785501,Rashad,,Marlyville - Fontainbleau,29.95717,-90.1114,Entire home/apt,77,1,38,2022-09-05,7.08,1,126,38,"22-RSTR-03407, 22-OSTR-05139"
544048112105877424,Cute & Spacious Shotgun near Beignet Festival!,441310476,Altis,,Gert Town,29.95573,-90.09972,Entire home/apt,94,2,10,2022-08-15,1.54,2,345,10,"20cstr-68912, 20Ostr-42189"
544197850341923352,New - Degas House - Jeanne Garret Queen Room,50298426,David,,Treme - Lafitte,29.97309,-90.07628,Private room,175,2,0,,,16,328,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
544227589703078691,New - Degas House - Pierre Garret Queen Room,50298426,David,,Treme - Lafitte,29.97246,-90.07641,Private room,175,1,0,,,16,350,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
544236966673070451,New - Degas House - Gaston Garret Full Room,50298426,David,,Treme - Lafitte,29.97418,-90.07635,Private room,175,1,0,,,16,351,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
544242515667034412,New - Degas House - Carrie Garret Queen Room,50298426,David,,Treme - Lafitte,29.97448,-90.07608,Private room,175,1,0,,,16,344,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
544281776040395064,Walk to St. Charles! - Charming 2 BR Home,106289693,Vello,,Milan,29.93057,-90.09319,Entire home/apt,84,3,26,2022-08-22,3.58,81,142,26,"21-RSTR-17532, 20-OSTR-00396"
544911949350696163,Artsy Studio Oasis w/Balcony Minutes From NOLA Fun,239771192,Ricky,,Central City,29.94188,-90.09366,Entire home/apt,50,2,26,2022-08-20,4.73,2,11,26,"22-RSTR-01224, 22-OSTR-01214"
544944164876261288,Comfy King Bed w/ Private Bath - 1 mil fr. FQ,21146864,Nathan,,Treme - Lafitte,29.97066,-90.07886,Private room,89,2,29,2022-09-06,4.44,1,117,29,"22-RSTR-00608, 21-OSTR-18994"
545149467008488278,Cheerful three bedroom New Orleans Home,276012830,April,,Read Blvd East,30.02382,-89.95206,Entire home/apt,160,1,0,,,1,351,0,"22-RSTR-15098, 22-OSTR-16430"
